time, deviceID, val1, val2
2025-08-04T12:49:43Z, sensor1, 2, 7.06
2025-08-04T15:18:30Z, sensor2, 80, 49.89
2025-08-04T17:21:49Z, sensor1, 18, 21.78
2025-08-04T17:36:26Z, sensor1, 40, 16.07
2025-08-04T11:05:30Z, sensor2, 73, 74.79
2025-08-04T11:36:48Z, sensor3, 92, 84.25
2025-08-04T17:28:01Z, sensor3, 76, 91.0
2025-08-04T12:26:51Z, sensor2, 65, 66.94
2025-08-04T10:00:41Z, sensor1, 40, 19.14
2025-08-04T12:52:36Z, sensor2, 40, 49.43
2025-08-04T16:03:45Z, sensor2, 74, 56.77
2025-08-04T13:50:48Z, sensor1, 7, 5.44
2025-08-04T11:14:00Z, sensor2, 70, 51.0
2025-08-04T17:39:11Z, sensor1, 7, 16.65
2025-08-04T12:30:55Z, sensor3, 85, 74.76
2025-08-04T11:26:30Z, sensor1, 9, 18.56
2025-08-04T16:40:56Z, sensor1, 10, 14.95
2025-08-04T13:51:30Z, sensor1, 18, 2.53
2025-08-04T12:49:28Z, sensor1, 21, 11.09
2025-08-04T14:16:25Z, sensor3, 75, 87.25
2025-08-04T14:42:03Z, sensor2, 50, 27.04
2025-08-04T10:47:42Z, sensor1, 21, 12.58
2025-08-04T15:05:41Z, sensor2, 80, 54.92
2025-08-04T16:24:19Z, sensor3, 82, 90.62
2025-08-04T13:33:56Z, sensor3, 78, 79.54
2025-08-04T11:42:57Z, sensor2, 45, 50.95
2025-08-04T11:23:21Z, sensor1, 8, 4.16
2025-08-04T11:14:10Z, sensor2, 64, 58.34
2025-08-04T12:11:03Z, sensor1, 19, 5.89
2025-08-04T15:55:46Z, sensor3, 73, 95.96
2025-08-04T14:10:24Z, sensor3, 86, 88.39
2025-08-04T14:16:11Z, sensor3, 93, 82.32
2025-08-04T17:27:19Z, sensor1, 13, 18.44
2025-08-04T13:10:53Z, sensor3, 80, 75.58
2025-08-04T15:24:06Z, sensor1, 15, 12.62
2025-08-04T11:33:36Z, sensor3, 91, 72.51
2025-08-04T14:10:17Z, sensor1, 45, 22.08
2025-08-04T11:14:44Z, sensor1, 44, 24.82
2025-08-04T14:30:01Z, sensor2, 50, 55.95
2025-08-04T11:30:04Z, sensor2, 74, 73.66
2025-08-04T17:13:20Z, sensor2, 56, 27.9
2025-08-04T12:00:26Z, sensor2, 69, 65.37
2025-08-04T10:53:41Z, sensor2, 47, 48.07
2025-08-04T14:44:21Z, sensor3, 98, 95.59
2025-08-04T12:34:47Z, sensor2, 43, 28.92
2025-08-04T14:19:50Z, sensor1, 27, 14.62
2025-08-04T15:17:30Z, sensor1, 8, 22.11
2025-08-04T11:32:11Z, sensor3, 88, 92.07
2025-08-04T12:25:20Z, sensor1, 29, 20.8
2025-08-04T15:32:30Z, sensor1, 44, 17.38
2025-08-04T13:45:49Z, sensor1, 8, 12.33
2025-08-04T16:48:24Z, sensor1, 31, 1.24
2025-08-04T11:17:38Z, sensor1, 31, 6.57
2025-08-04T14:09:48Z, sensor3, 73, 79.7
2025-08-04T11:45:38Z, sensor1, 6, 11.32
2025-08-04T11:18:18Z, sensor3, 91, 72.68
2025-08-04T13:38:26Z, sensor1, 11, 9.07
2025-08-04T10:10:58Z, sensor2, 43, 71.44
2025-08-04T14:31:25Z, sensor1, 6, 4.38
2025-08-04T14:52:10Z, sensor3, 90, 88.63
2025-08-04T12:42:07Z, sensor1, 34, 9.86
2025-08-04T10:26:39Z, sensor1, 1, 15.34
2025-08-04T13:15:27Z, sensor1, 38, 15.29
2025-08-04T12:12:03Z, sensor1, 31, 17.16
2025-08-04T12:40:37Z, sensor2, 67, 53.9
2025-08-04T11:13:51Z, sensor1, 22, 18.36
2025-08-04T15:36:29Z, sensor2, 48, 27.28
2025-08-04T17:48:33Z, sensor1, 41, 8.81
2025-08-04T10:04:52Z, sensor1, 1, 9.11
2025-08-04T12:05:54Z, sensor1, 38, 8.28
2025-08-04T16:28:26Z, sensor3, 84, 82.9
2025-08-04T14:29:03Z, sensor3, 90, 92.7
2025-08-04T16:10:34Z, sensor2, 70, 41.83
2025-08-04T16:11:37Z, sensor1, 32, 2.1
2025-08-04T13:31:18Z, sensor3, 71, 87.67
2025-08-04T15:26:36Z, sensor3, 96, 88.61
2025-08-04T13:56:07Z, sensor2, 64, 29.48
2025-08-04T15:34:43Z, sensor3, 91, 75.38
2025-08-04T10:13:18Z, sensor2, 40, 60.89
2025-08-04T17:20:35Z, sensor3, 98, 84.71
2025-08-04T13:23:18Z, sensor1, 0, 19.98
2025-08-04T16:26:30Z, sensor1, 11, 15.66
2025-08-04T10:45:39Z, sensor2, 70, 27.63
2025-08-04T11:21:13Z, sensor3, 93, 87.36
2025-08-04T16:03:29Z, sensor3, 76, 91.79
2025-08-04T13:15:46Z, sensor2, 56, 27.95
2025-08-04T16:51:45Z, sensor1, 49, 11.34
2025-08-04T17:08:33Z, sensor1, 38, 22.81
2025-08-04T15:28:05Z, sensor1, 4, 3.14
2025-08-04T16:27:48Z, sensor3, 87, 87.12
2025-08-04T16:39:59Z, sensor3, 94, 96.18
2025-08-04T16:36:02Z, sensor2, 48, 70.44
2025-08-04T13:01:52Z, sensor2, 62, 28.2
2025-08-04T13:34:58Z, sensor1, 33, 18.44
2025-08-04T17:34:58Z, sensor1, 21, 23.57
2025-08-04T16:40:28Z, sensor1, 35, 10.16
2025-08-04T10:03:56Z, sensor1, 46, 8.2
2025-08-04T12:22:23Z, sensor3, 84, 95.46
2025-08-04T14:28:44Z, sensor2, 74, 69.09
2025-08-04T16:28:46Z, sensor1, 49, 4.66
2025-08-04T16:45:45Z, sensor2, 64, 49.57
2025-08-04T10:16:45Z, sensor2, 79, 29.09
2025-08-04T11:25:18Z, sensor1, 48, 6.83
2025-08-04T11:26:37Z, sensor1, 5, 5.82
2025-08-04T16:53:11Z, sensor1, 48, 10.91
2025-08-04T13:55:58Z, sensor2, 64, 28.34
2025-08-04T17:36:39Z, sensor3, 73, 80.04
2025-08-04T15:46:02Z, sensor2, 50, 46.02
2025-08-04T16:20:48Z, sensor1, 29, 11.87
2025-08-04T11:10:21Z, sensor2, 50, 73.78
2025-08-04T12:24:21Z, sensor3, 82, 78.21
2025-08-04T10:25:15Z, sensor1, 4, 19.83
2025-08-04T15:54:15Z, sensor2, 72, 50.89
2025-08-04T15:57:03Z, sensor3, 94, 79.57
2025-08-04T14:04:31Z, sensor2, 58, 25.92
2025-08-04T11:00:39Z, sensor1, 23, 22.76
2025-08-04T17:18:39Z, sensor1, 43, 8.67
2025-08-04T10:41:56Z, sensor2, 44, 54.14
2025-08-04T13:41:38Z, sensor1, 32, 19.27
2025-08-04T13:19:00Z, sensor1, 4, 1.4
2025-08-04T15:32:57Z, sensor3, 95, 87.07
2025-08-04T16:05:50Z, sensor3, 81, 70.06
2025-08-04T12:45:26Z, sensor3, 91, 79.79
2025-08-04T13:27:32Z, sensor2, 42, 65.29
2025-08-04T13:14:21Z, sensor3, 92, 94.39
2025-08-04T11:06:02Z, sensor3, 95, 89.67
2025-08-04T11:50:05Z, sensor3, 92, 92.69
2025-08-04T11:24:00Z, sensor1, 25, 19.1
2025-08-04T10:17:30Z, sensor2, 45, 28.8
2025-08-04T17:20:40Z, sensor2, 80, 46.48
2025-08-04T16:27:48Z, sensor2, 49, 23.1
2025-08-04T15:50:15Z, sensor1, 43, 21.38
2025-08-04T13:11:43Z, sensor2, 56, 74.8
2025-08-04T15:10:55Z, sensor2, 74, 52.69
2025-08-04T15:24:27Z, sensor3, 80, 82.13
2025-08-04T15:57:30Z, sensor2, 78, 62.9
2025-08-04T12:42:42Z, sensor2, 65, 71.57
2025-08-04T15:21:53Z, sensor2, 42, 46.5
2025-08-04T11:49:33Z, sensor1, 6, 5.94
2025-08-04T16:16:23Z, sensor3, 74, 73.59
2025-08-04T17:43:05Z, sensor2, 67, 46.82
2025-08-04T16:37:13Z, sensor3, 86, 82.76
2025-08-04T16:35:21Z, sensor3, 73, 76.86
2025-08-04T13:31:56Z, sensor2, 80, 28.17
2025-08-04T15:15:20Z, sensor2, 73, 38.01
2025-08-04T12:51:38Z, sensor1, 28, 14.82
2025-08-04T16:22:55Z, sensor1, 32, 22.27
2025-08-04T14:02:23Z, sensor1, 34, 22.34
2025-08-04T16:05:33Z, sensor3, 84, 87.38
2025-08-04T10:09:04Z, sensor3, 77, 95.79
2025-08-04T14:39:52Z, sensor2, 68, 40.56
2025-08-04T11:59:15Z, sensor2, 64, 43.96
2025-08-04T17:18:18Z, sensor2, 45, 59.64
2025-08-04T11:40:04Z, sensor1, 0, 12.93
2025-08-04T11:15:35Z, sensor3, 98, 79.69
2025-08-04T17:09:33Z, sensor2, 48, 36.0
2025-08-04T13:47:02Z, sensor2, 45, 23.38
2025-08-04T14:22:49Z, sensor1, 6, 17.89
2025-08-04T13:02:36Z, sensor3, 77, 94.38
2025-08-04T17:39:19Z, sensor3, 82, 76.11
2025-08-04T16:11:15Z, sensor2, 57, 36.5
2025-08-04T17:41:37Z, sensor3, 87, 78.99
2025-08-04T10:06:54Z, sensor3, 80, 74.65
2025-08-04T11:12:28Z, sensor2, 66, 25.61
2025-08-04T17:33:10Z, sensor2, 73, 53.43
2025-08-04T10:17:05Z, sensor3, 92, 98.19
2025-08-04T17:15:18Z, sensor2, 57, 71.29
2025-08-04T13:49:11Z, sensor2, 76, 59.07
2025-08-04T14:08:55Z, sensor1, 35, 15.25
2025-08-04T17:31:07Z, sensor1, 0, 12.55
2025-08-04T14:23:58Z, sensor3, 95, 79.36
2025-08-04T13:28:09Z, sensor1, 2, 18.54
2025-08-04T15:11:08Z, sensor2, 60, 43.45
2025-08-04T12:55:18Z, sensor1, 32, 11.52
2025-08-04T13:30:41Z, sensor2, 48, 54.38
2025-08-04T14:47:25Z, sensor3, 74, 74.59
2025-08-04T14:10:20Z, sensor2, 64, 22.34
2025-08-04T16:18:39Z, sensor2, 59, 20.01
2025-08-04T11:20:43Z, sensor2, 73, 23.59
2025-08-04T13:55:44Z, sensor2, 72, 44.87
2025-08-04T13:52:26Z, sensor2, 60, 46.85
2025-08-04T11:28:15Z, sensor1, 35, 8.92
2025-08-04T10:29:09Z, sensor2, 64, 49.73
2025-08-04T14:39:20Z, sensor3, 70, 82.79
2025-08-04T14:38:11Z, sensor3, 95, 95.35
2025-08-04T11:54:57Z, sensor1, 44, 13.76
2025-08-04T15:14:47Z, sensor1, 18, 11.91
2025-08-04T16:34:41Z, sensor1, 47, 2.19
2025-08-04T17:33:57Z, sensor2, 41, 39.45
2025-08-04T17:11:40Z, sensor2, 73, 40.74
2025-08-04T14:22:46Z, sensor1, 12, 7.73
2025-08-04T17:20:42Z, sensor1, 41, 13.7
2025-08-04T14:50:44Z, sensor3, 80, 75.14
2025-08-04T12:44:22Z, sensor3, 99, 81.75
2025-08-04T16:34:29Z, sensor2, 44, 42.8
2025-08-04T11:56:47Z, sensor1, 14, 5.66
2025-08-04T16:22:18Z, sensor3, 83, 93.2
2025-08-04T17:22:09Z, sensor1, 35, 5.28
2025-08-04T16:11:12Z, sensor1, 26, 23.28
2025-08-04T11:06:11Z, sensor1, 5, 16.51
2025-08-04T14:24:21Z, sensor2, 40, 30.58
2025-08-04T17:33:08Z, sensor2, 54, 74.58
2025-08-04T13:02:26Z, sensor3, 92, 74.11
2025-08-04T11:36:07Z, sensor2, 64, 30.25
2025-08-04T14:21:28Z, sensor1, 26, 12.23
2025-08-04T14:30:24Z, sensor3, 93, 89.52
2025-08-04T15:37:34Z, sensor1, 7, 12.43
2025-08-04T14:58:50Z, sensor3, 88, 94.68
2025-08-04T10:33:57Z, sensor2, 41, 65.46
2025-08-04T14:43:29Z, sensor3, 97, 96.69
2025-08-04T13:11:40Z, sensor3, 95, 75.77
2025-08-04T15:27:04Z, sensor2, 43, 59.14
2025-08-04T11:11:43Z, sensor1, 21, 9.71
2025-08-04T15:49:47Z, sensor1, 5, 24.14
2025-08-04T12:44:53Z, sensor2, 62, 38.2
2025-08-04T17:30:03Z, sensor1, 9, 9.23
2025-08-04T11:16:13Z, sensor1, 13, 23.69
2025-08-04T14:41:21Z, sensor2, 70, 52.39
2025-08-04T10:19:47Z, sensor1, 39, 8.23
2025-08-04T10:02:54Z, sensor2, 64, 65.99
2025-08-04T15:03:38Z, sensor2, 48, 72.3
2025-08-04T16:07:05Z, sensor1, 13, 8.78
2025-08-04T16:37:39Z, sensor3, 100, 83.29
2025-08-04T12:57:54Z, sensor3, 89, 88.3
2025-08-04T11:41:57Z, sensor2, 59, 32.3
2025-08-04T16:59:41Z, sensor1, 40, 1.56
2025-08-04T13:55:56Z, sensor2, 63, 20.35
2025-08-04T15:26:10Z, sensor1, 45, 10.46
2025-08-04T11:50:15Z, sensor1, 6, 15.99
2025-08-04T15:37:42Z, sensor1, 50, 1.24
2025-08-04T10:13:19Z, sensor3, 73, 75.3
2025-08-04T16:29:42Z, sensor3, 78, 74.35
2025-08-04T15:02:05Z, sensor1, 16, 3.23
2025-08-04T10:33:34Z, sensor3, 76, 81.42
2025-08-04T13:37:00Z, sensor3, 72, 93.97
2025-08-04T16:11:29Z, sensor1, 41, 21.52
2025-08-04T15:46:16Z, sensor2, 55, 74.35
2025-08-04T16:08:21Z, sensor3, 80, 98.5
2025-08-04T14:00:12Z, sensor2, 48, 53.55
2025-08-04T17:16:48Z, sensor2, 65, 44.78
2025-08-04T17:11:54Z, sensor1, 22, 14.8
2025-08-04T15:17:41Z, sensor3, 73, 76.94
2025-08-04T11:34:51Z, sensor2, 69, 64.35
2025-08-04T15:53:16Z, sensor1, 23, 10.24
2025-08-04T14:26:08Z, sensor3, 85, 81.14
2025-08-04T11:40:07Z, sensor3, 79, 90.14
2025-08-04T12:54:49Z, sensor3, 73, 71.55
2025-08-04T12:39:11Z, sensor2, 66, 68.69
2025-08-04T11:42:56Z, sensor2, 77, 20.78
2025-08-04T14:47:42Z, sensor2, 78, 20.16
2025-08-04T14:00:33Z, sensor1, 20, 22.86
2025-08-04T13:37:45Z, sensor3, 98, 77.43
2025-08-04T11:03:46Z, sensor2, 51, 72.14
2025-08-04T16:03:57Z, sensor3, 71, 70.64
2025-08-04T11:57:17Z, sensor1, 1, 12.51
2025-08-04T14:25:50Z, sensor1, 38, 22.61
2025-08-04T10:47:01Z, sensor3, 75, 96.83
2025-08-04T11:34:06Z, sensor2, 50, 32.94
2025-08-04T11:52:15Z, sensor2, 47, 47.99
2025-08-04T17:09:39Z, sensor2, 62, 74.62
2025-08-04T12:14:27Z, sensor2, 53, 33.79
2025-08-04T15:10:52Z, sensor1, 28, 1.59
2025-08-04T16:45:38Z, sensor2, 63, 67.2
2025-08-04T14:44:32Z, sensor3, 87, 76.29
2025-08-04T17:27:38Z, sensor3, 73, 71.33
2025-08-04T17:34:06Z, sensor1, 9, 12.79
2025-08-04T10:44:06Z, sensor2, 61, 48.04
2025-08-04T16:57:54Z, sensor3, 88, 75.81
2025-08-04T17:07:53Z, sensor1, 13, 12.85
2025-08-04T11:35:11Z, sensor2, 44, 60.11
2025-08-04T13:20:39Z, sensor2, 54, 52.59
2025-08-04T14:43:46Z, sensor3, 100, 89.0
2025-08-04T11:53:20Z, sensor2, 63, 64.71
2025-08-04T14:40:47Z, sensor2, 43, 29.89
2025-08-04T12:59:06Z, sensor1, 43, 5.66
2025-08-04T15:43:09Z, sensor1, 20, 13.15
2025-08-04T17:08:46Z, sensor3, 84, 85.67
2025-08-04T13:07:37Z, sensor1, 10, 0.78
2025-08-04T12:30:19Z, sensor2, 49, 34.82
2025-08-04T12:00:33Z, sensor3, 95, 94.57
2025-08-04T10:07:19Z, sensor3, 96, 70.95
2025-08-04T12:36:27Z, sensor1, 39, 24.56
2025-08-04T11:47:47Z, sensor3, 72, 90.13
2025-08-04T12:44:07Z, sensor1, 49, 7.93
2025-08-04T16:56:47Z, sensor1, 17, 12.92
2025-08-04T16:46:26Z, sensor2, 43, 23.08
2025-08-04T11:56:01Z, sensor2, 69, 37.51
2025-08-04T14:46:40Z, sensor2, 53, 57.61
2025-08-04T17:47:27Z, sensor2, 56, 23.42
2025-08-04T14:23:11Z, sensor2, 64, 45.46
2025-08-04T15:53:00Z, sensor2, 68, 39.02
2025-08-04T12:15:42Z, sensor1, 10, 24.72
2025-08-04T16:17:30Z, sensor3, 84, 95.56
2025-08-04T11:14:39Z, sensor3, 88, 78.43
2025-08-04T16:54:32Z, sensor3, 76, 97.14
2025-08-04T13:39:46Z, sensor3, 70, 71.82
2025-08-04T17:05:33Z, sensor3, 88, 71.56
2025-08-04T14:20:42Z, sensor1, 1, 10.45
2025-08-04T13:35:07Z, sensor3, 83, 86.38
2025-08-04T10:08:33Z, sensor1, 24, 7.24
2025-08-04T14:03:03Z, sensor3, 76, 77.52
2025-08-04T11:14:22Z, sensor2, 45, 53.06
2025-08-04T15:16:32Z, sensor3, 79, 81.32
2025-08-04T16:22:02Z, sensor2, 79, 68.16
2025-08-04T14:03:15Z, sensor2, 65, 50.75
2025-08-04T14:34:51Z, sensor1, 29, 17.85
2025-08-04T12:27:16Z, sensor3, 71, 79.41
2025-08-04T10:28:15Z, sensor3, 71, 82.56
2025-08-04T15:10:37Z, sensor1, 25, 22.72
2025-08-04T16:57:43Z, sensor1, 27, 7.63
2025-08-04T11:08:38Z, sensor3, 100, 89.68
2025-08-04T14:01:34Z, sensor2, 51, 53.78
2025-08-04T13:29:07Z, sensor2, 65, 58.81
2025-08-04T10:49:14Z, sensor2, 55, 53.12
2025-08-04T16:50:54Z, sensor3, 95, 72.05
2025-08-04T14:08:31Z, sensor2, 50, 24.96
2025-08-04T15:15:40Z, sensor3, 71, 91.79
2025-08-04T14:22:47Z, sensor3, 100, 70.74
2025-08-04T12:17:49Z, sensor3, 71, 71.46
2025-08-04T10:46:29Z, sensor3, 88, 97.55
2025-08-04T17:43:09Z, sensor3, 90, 77.1
2025-08-04T16:21:42Z, sensor1, 30, 20.87
2025-08-04T12:12:07Z, sensor1, 20, 14.73
2025-08-04T12:41:20Z, sensor1, 4, 11.58
2025-08-04T16:02:19Z, sensor2, 64, 58.97
2025-08-04T16:43:59Z, sensor1, 45, 8.41
2025-08-04T16:57:22Z, sensor3, 100, 88.91
2025-08-04T11:14:06Z, sensor2, 58, 35.38
2025-08-04T16:34:02Z, sensor3, 83, 78.15
2025-08-04T10:19:07Z, sensor1, 27, 20.34
2025-08-04T16:46:10Z, sensor1, 46, 22.29
2025-08-04T13:42:39Z, sensor2, 72, 45.79
2025-08-04T12:32:29Z, sensor1, 30, 7.28
2025-08-04T17:21:29Z, sensor1, 29, 10.21
2025-08-04T13:23:40Z, sensor3, 77, 73.19
2025-08-04T10:51:56Z, sensor1, 1, 19.7
2025-08-04T15:41:56Z, sensor1, 12, 13.0
2025-08-04T12:46:59Z, sensor3, 96, 93.69
2025-08-04T16:33:34Z, sensor1, 43, 16.31
2025-08-04T14:06:31Z, sensor3, 86, 82.92
2025-08-04T16:38:27Z, sensor2, 73, 25.26
2025-08-04T11:03:31Z, sensor2, 43, 34.91
2025-08-04T14:56:21Z, sensor2, 41, 44.89
2025-08-04T14:14:51Z, sensor1, 45, 24.21
2025-08-04T14:17:50Z, sensor1, 50, 8.22
2025-08-04T11:03:23Z, sensor1, 12, 20.74
2025-08-04T11:55:37Z, sensor2, 55, 42.16
2025-08-04T10:54:10Z, sensor1, 49, 7.46
2025-08-04T16:48:28Z, sensor3, 82, 87.04
2025-08-04T15:38:56Z, sensor1, 19, 21.38
2025-08-04T12:27:58Z, sensor2, 78, 54.56
2025-08-04T13:37:04Z, sensor2, 45, 68.96
2025-08-04T11:13:16Z, sensor3, 96, 76.7
2025-08-04T13:13:23Z, sensor1, 19, 8.28
2025-08-04T10:44:45Z, sensor2, 71, 33.18
2025-08-04T15:09:26Z, sensor3, 91, 79.54
2025-08-04T16:13:01Z, sensor3, 89, 76.67
2025-08-04T15:17:46Z, sensor3, 100, 88.73
2025-08-04T10:31:18Z, sensor1, 40, 1.66
2025-08-04T10:36:45Z, sensor1, 30, 9.17
2025-08-04T12:50:48Z, sensor1, 32, 13.48
2025-08-04T14:41:52Z, sensor1, 13, 9.29
2025-08-04T16:19:56Z, sensor2, 57, 21.91
2025-08-04T15:22:03Z, sensor1, 13, 24.89
2025-08-04T12:08:37Z, sensor3, 76, 80.8
2025-08-04T16:51:41Z, sensor2, 53, 45.48
2025-08-04T16:33:19Z, sensor1, 25, 16.8
2025-08-04T12:51:53Z, sensor3, 76, 96.35
2025-08-04T13:19:56Z, sensor3, 83, 98.11
2025-08-04T14:53:09Z, sensor2, 65, 48.28
2025-08-04T12:41:53Z, sensor2, 45, 41.12
2025-08-04T13:53:31Z, sensor2, 70, 21.89
2025-08-04T13:57:44Z, sensor1, 11, 20.86
2025-08-04T16:45:04Z, sensor2, 80, 54.78
2025-08-04T16:44:05Z, sensor2, 70, 38.59
2025-08-04T13:06:02Z, sensor2, 54, 20.12
2025-08-04T12:52:28Z, sensor3, 72, 96.04
2025-08-04T15:53:27Z, sensor2, 49, 64.62
2025-08-04T17:42:35Z, sensor2, 69, 32.47
2025-08-04T10:40:53Z, sensor3, 81, 75.62
2025-08-04T16:29:15Z, sensor2, 80, 59.46
2025-08-04T12:23:33Z, sensor2, 48, 42.6
2025-08-04T14:28:39Z, sensor2, 69, 39.25
2025-08-04T14:26:30Z, sensor3, 75, 91.5
2025-08-04T14:06:05Z, sensor1, 34, 16.56
2025-08-04T17:17:35Z, sensor3, 72, 73.93
2025-08-04T14:41:47Z, sensor1, 24, 20.3
2025-08-04T12:10:51Z, sensor3, 81, 79.76
2025-08-04T16:53:55Z, sensor1, 32, 7.15
2025-08-04T16:19:05Z, sensor3, 97, 72.78
2025-08-04T11:57:31Z, sensor1, 27, 1.75
2025-08-04T16:26:34Z, sensor1, 1, 8.15
2025-08-04T11:05:24Z, sensor2, 48, 30.56
2025-08-04T16:28:51Z, sensor2, 53, 22.67
2025-08-04T11:50:26Z, sensor1, 5, 1.88
2025-08-04T10:26:33Z, sensor3, 86, 75.3
2025-08-04T16:34:18Z, sensor2, 41, 48.07
2025-08-04T17:16:18Z, sensor2, 40, 45.67
2025-08-04T16:34:30Z, sensor3, 80, 83.63
2025-08-04T16:06:09Z, sensor1, 33, 9.86
2025-08-04T11:47:09Z, sensor2, 71, 36.25
2025-08-04T17:20:27Z, sensor1, 32, 6.01
2025-08-04T13:19:13Z, sensor3, 73, 73.92
2025-08-04T15:33:39Z, sensor1, 24, 4.2
2025-08-04T14:00:32Z, sensor1, 23, 3.3
2025-08-04T13:41:19Z, sensor2, 79, 25.43
2025-08-04T12:02:58Z, sensor1, 45, 8.83
2025-08-04T17:27:20Z, sensor2, 64, 65.35
2025-08-04T10:27:52Z, sensor1, 49, 15.64
2025-08-04T17:36:04Z, sensor2, 73, 69.24
2025-08-04T11:59:39Z, sensor1, 24, 0.38
2025-08-04T15:09:16Z, sensor1, 6, 23.04
2025-08-04T12:46:41Z, sensor3, 99, 70.12
2025-08-04T14:51:59Z, sensor3, 71, 75.9
2025-08-04T13:37:24Z, sensor3, 87, 94.11
2025-08-04T11:36:07Z, sensor3, 74, 78.51
2025-08-04T13:07:45Z, sensor1, 3, 23.64
2025-08-04T11:45:01Z, sensor1, 49, 16.15
2025-08-04T16:01:00Z, sensor2, 64, 30.89
2025-08-04T11:05:29Z, sensor2, 50, 70.82
2025-08-04T14:22:32Z, sensor2, 48, 20.86
2025-08-04T10:15:28Z, sensor3, 93, 88.78
2025-08-04T14:05:59Z, sensor2, 64, 63.27
2025-08-04T12:13:15Z, sensor3, 85, 90.44
2025-08-04T16:45:50Z, sensor3, 74, 84.72
2025-08-04T11:19:50Z, sensor3, 78, 79.05
2025-08-04T14:18:51Z, sensor3, 71, 78.49
2025-08-04T12:06:46Z, sensor3, 94, 80.97
2025-08-04T11:34:46Z, sensor1, 6, 0.47
2025-08-04T14:09:23Z, sensor3, 86, 76.33
2025-08-04T16:35:04Z, sensor2, 73, 20.67
2025-08-04T12:26:40Z, sensor2, 74, 52.25
2025-08-04T14:58:28Z, sensor1, 14, 1.64
2025-08-04T16:12:12Z, sensor2, 40, 47.48
2025-08-04T13:25:17Z, sensor2, 54, 35.32
2025-08-04T10:25:48Z, sensor3, 84, 90.07
2025-08-04T12:07:31Z, sensor2, 77, 41.97
2025-08-04T13:07:55Z, sensor2, 51, 24.92
2025-08-04T13:48:33Z, sensor2, 47, 48.6
2025-08-04T10:51:03Z, sensor2, 75, 57.88
2025-08-04T15:36:11Z, sensor1, 27, 0.04
2025-08-04T15:56:01Z, sensor2, 76, 61.33
2025-08-04T13:32:56Z, sensor2, 78, 49.5
2025-08-04T17:48:32Z, sensor1, 38, 1.02
2025-08-04T10:40:49Z, sensor3, 76, 70.29
2025-08-04T12:51:00Z, sensor1, 37, 17.58
2025-08-04T12:32:17Z, sensor3, 90, 96.09
2025-08-04T13:59:16Z, sensor2, 65, 24.36
2025-08-04T17:43:17Z, sensor1, 8, 7.44
2025-08-04T10:42:37Z, sensor2, 79, 28.6
2025-08-04T10:01:58Z, sensor3, 90, 80.43
2025-08-04T11:38:58Z, sensor3, 99, 94.8
2025-08-04T11:30:55Z, sensor2, 47, 20.16
2025-08-04T13:03:55Z, sensor1, 37, 7.63
2025-08-04T14:23:06Z, sensor1, 29, 23.77
2025-08-04T15:02:47Z, sensor2, 80, 44.56
2025-08-04T16:05:05Z, sensor1, 15, 24.23
2025-08-04T10:17:03Z, sensor1, 10, 19.77
2025-08-04T14:14:00Z, sensor3, 89, 90.9
2025-08-04T13:57:22Z, sensor1, 19, 17.56
2025-08-04T12:38:31Z, sensor3, 80, 93.0
2025-08-04T12:59:17Z, sensor1, 11, 0.92
2025-08-04T12:03:49Z, sensor2, 54, 44.56
2025-08-04T14:18:47Z, sensor3, 95, 80.45
2025-08-04T16:46:55Z, sensor3, 77, 70.23
2025-08-04T11:38:15Z, sensor1, 32, 14.84
2025-08-04T16:37:00Z, sensor3, 97, 70.0
2025-08-04T17:03:29Z, sensor1, 37, 12.36
2025-08-04T12:45:28Z, sensor2, 42, 74.79
2025-08-04T14:36:13Z, sensor2, 47, 74.16
2025-08-04T12:33:54Z, sensor3, 83, 89.16
2025-08-04T17:04:03Z, sensor2, 57, 39.82
2025-08-04T11:06:16Z, sensor2, 75, 58.86
2025-08-04T12:59:40Z, sensor3, 81, 99.97
2025-08-04T14:43:31Z, sensor3, 74, 84.41
2025-08-04T13:56:22Z, sensor1, 27, 9.55
2025-08-04T10:07:05Z, sensor3, 97, 98.9
2025-08-04T11:05:39Z, sensor3, 80, 78.94
2025-08-04T10:06:57Z, sensor2, 64, 59.73
2025-08-04T13:31:44Z, sensor2, 79, 62.71
2025-08-04T13:50:37Z, sensor2, 46, 23.53
2025-08-04T14:30:44Z, sensor1, 45, 17.39
2025-08-04T14:17:00Z, sensor2, 44, 46.35
2025-08-04T15:28:29Z, sensor2, 46, 34.32
2025-08-04T16:13:50Z, sensor1, 43, 12.15
2025-08-04T10:20:18Z, sensor3, 93, 81.41
2025-08-04T10:47:30Z, sensor1, 23, 24.35
2025-08-04T11:32:39Z, sensor2, 58, 30.19
2025-08-04T17:38:47Z, sensor1, 5, 7.95
2025-08-04T17:19:36Z, sensor2, 77, 69.64
2025-08-04T17:07:58Z, sensor3, 71, 82.27
2025-08-04T10:51:08Z, sensor2, 54, 23.19
2025-08-04T12:51:29Z, sensor3, 98, 75.93
2025-08-04T11:07:02Z, sensor3, 86, 88.31
2025-08-04T15:50:40Z, sensor3, 97, 70.1
2025-08-04T10:05:51Z, sensor3, 92, 88.78
2025-08-04T15:53:41Z, sensor2, 41, 37.06
2025-08-04T16:20:37Z, sensor2, 45, 49.52
2025-08-04T13:45:23Z, sensor3, 78, 76.61
